4.185935132855223006e-01,3.302442162383811830e-01,4.215898399101322136e-01,6.633293919565719232e-01,3.225256558392015638e-01,6.408139663892400417e-01,4.874800044023574475e-01,4.265740211516317326e-01,4.247832575850012948e-01,7.040547415213954663e-01,4.502646045392061369e-01,5.696140852458886350e-01,2.618495853487871061e-01,3.289170394288922772e-01,7.690120262446176191e-01,5.100174890251002457e-01,2.833698949176276516e-01,5.782291717730055902e-01,6.991815200198778779e-01,6.038973746679411336e-01,5.985064255703962388e-01,5.153559976533430564e-01,6.345473840394448839e-01,3.684430928529507931e-01,5.718760357752885604e-01,3.335453042516127731e-01,6.678347012121974569e-01,4.677782864674001617e-01,5.968947311859482685e-01,4.521784450246654763e-01,4.591857510789074115e-01,6.021311821185851842e-01,8.242518681013921711e-01,4.911860050488338625e-01,6.682680396974762793e-01,4.891433873836619761e-01,3.682887868403709741e-01,5.448749351339455815e-01,4.312040884282853925e-01,6.078649548289658533e-01,4.377008154871606660e-01,4.060580253269582829e-01,7.528204488705505515e-01,5.446677275347714398e-01,5.166685471526237805e-01,4.480944210503146063e-01,6.804057964737229014e-01,5.066742694547549108e-01,4.637418148426390996e-01,3.147649069152094192e-01,2.390913768768264391e-01,5.921283831387347263e-01,5.845829547905392332e-01,1.463799537530118267e-01,4.918370715715550401e-01,5.753507898211707161e-01,3.023153804538996070e-01,7.719028111928466496e-02,6.002258111181508760e-01,3.756241808074990418e-01,3.249183201671064225e-01,3.790288277061126254e-01,6.171613374234290461e-01,4.393215827859172640e-01,5.847627552673630991e-01,3.972686271995336527e-01,4.992066550824885152e-01,4.314913156816505557e-01,3.088444767951664671e-01,2.834060696128441470e-01,4.604864099593135029e-01,5.376433216472155108e-01,6.118919484660991781e-01,3.315450157441170997e-01,3.737624983785216570e-01,3.658126090424479449e-01,4.043241100730854409e-01,4.018951622898622733e-01,5.119441020755309824e-01,4.205819548765872273e-01,5.405249509917211537e-01,4.289258628589715516e-01,3.798875339402328910e-01,5.508772612520603795e-01,5.140899983257609662e-01,3.584025136437323789e-01,5.765792905874931318e-01,4.178292701477941962e-01,3.501470029694535580e-01,4.246386137798810467e-01,4.634853817461205838e-01,4.341071974382139098e-01,4.133211163462615079e-01,3.817032571621128412e-01,4.535950753318874207e-01,3.350585024976978632e-01,5.241488285112813061e-01,4.624005535505527620e-01,1.895681163806459402e-01,3.863545448167114982e-01
4.149713381839164050e-01,3.263900574167238888e-01,4.172785245386230191e-01,6.658876264114343968e-01,3.228844454429996569e-01,6.467144180702089074e-01,4.923962235744913096e-01,4.305623961843735859e-01,4.243660911077507536e-01,7.055776029903435553e-01,4.470741589638999591e-01,5.702009145151560876e-01,2.587426831047816567e-01,3.285054552979932430e-01,7.729004265936059159e-01,5.148351722499332483e-01,2.815617718014072901e-01,5.800973811100449407e-01,7.012551639937478765e-01,6.080098910845915805e-01,6.032415348584898585e-01,5.159051465246528023e-01,6.352945653742068099e-01,3.660405426680322094e-01,5.714198536932278971e-01,3.369842986493893910e-01,6.695044704103777500e-01,4.703899614987957500e-01,6.011739011621609619e-01,4.514519460001139572e-01,4.595920934623353160e-01,6.010193927781251055e-01,8.267838448598369139e-01,4.939297700975289751e-01,6.700900504312734540e-01,4.893148433788814256e-01,3.685640701473368308e-01,5.478473227552402847e-01,4.333958455787416120e-01,6.097538958355614991e-01,4.338787532962162241e-01,4.031108658775588438e-01,7.542680534553092286e-01,5.465799784795899452e-01,5.167323199163325054e-01,4.490888004816202539e-01,6.853745185368984583e-01,5.058736340572965728e-01,4.633684596773914310e-01,3.130530995011440720e-01,2.376076995173824757e-01,5.928942159889216690e-01,5.860853815739062167e-01,1.439214603631270295e-01,4.936536897130090473e-01,5.763841730868642932e-01,3.011415859171447384e-01,7.409575856361111379e-02,5.995383499080892964e-01,3.760416138581987866e-01,3.221623467841769894e-01,3.788716520959944933e-01,6.181045388479338154e-01,4.393352406773765595e-01,5.850850015634063706e-01,3.969614513328256766e-01,4.987190847854401365e-01,4.312480996017106216e-01,3.086440517919331050e-01,2.833700777941738913e-01,4.601996417666880390e-01,5.385766310009256763e-01,6.131235304318621848e-01,3.313716327934055350e-01,3.739834304153168976e-01,3.650641248109108283e-01,4.037999025499095507e-01,4.016564453234626741e-01,5.118096127602838052e-01,4.187815364257485573e-01,5.412148929475576464e-01,4.280771370132714915e-01,3.807756748857396012e-01,5.504261299416952635e-01,5.128106279023093572e-01,3.588071274607215755e-01,5.753478408127778998e-01,4.167456388518944177e-01,3.505496567346422787e-01,4.241771679999503664e-01,4.654738466678167708e-01,4.344777140371324786e-01,4.129799563901828674e-01,3.817930559434597471e-01,4.539465060919260497e-01,3.347795928738902527e-01,5.250666969641322179e-01,4.628800508471675457e-01,1.879483837095804744e-01,3.854461270111945170e-01
4.151966976647436525e-01,3.270937048721478391e-01,4.174573914771980143e-01,6.646268479219306080e-01,3.235096214258196268e-01,6.455673968976503030e-01,4.920701465512308248e-01,4.305608319251548188e-01,4.244003149070212366e-01,7.041195881317285910e-01,4.471259676265319505e-01,5.691614132060354159e-01,2.599325366358743450e-01,3.291302928037207476e-01,7.710100098013277226e-01,5.144687093643701692e-01,2.824268396195260822e-01,5.795185690449277116e-01,6.997344387808988042e-01,6.068056718528873628e-01,6.027727226929564530e-01,5.163128560120070487e-01,6.343426397515334880e-01,3.667782654996116221e-01,5.708255427240469526e-01,3.378737931762996749e-01,6.681147150036261806e-01,4.702717939637152123e-01,6.007686386628081632e-01,4.506019263173296485e-01,4.598822802932157616e-01,6.001384385503154562e-01,8.237552640250567215e-01,4.927648721778637442e-01,6.685452813530525784e-01,4.896291900161408583e-01,3.694496302897004036e-01,5.477979988883335816e-01,4.338414021862873060e-01,6.087610488825264676e-01,4.330787525561922147e-01,4.031970574017378905e-01,7.516233611551681459e-01,5.462191648979312086e-01,5.160055168563845163e-01,4.491580058268785369e-01,6.845167298915493248e-01,5.046943998413524479e-01,4.624655502261685869e-01,3.121822439081668454e-01,2.391885521073020548e-01,5.920954483465844520e-01,5.853271481819759536e-01,1.458456318941882546e-01,4.939600474807926966e-01,5.751108812999662367e-01,3.028881200871206825e-01,7.618123036175378227e-02,5.977185685206801713e-01,3.767399416099651011e-01,3.226175359950915200e-01,3.794227779317362881e-01,6.165989839537158179e-01,4.390917207933071054e-01,5.836681070062323951e-01,3.969910947998637196e-01,4.974554727258429510e-01,4.310113051417227559e-01,3.097804835702362425e-01,2.845908974629497434e-01,4.596741268335899355e-01,5.380290050234426413e-01,6.123052548786398486e-01,3.324407346449908540e-01,3.748335541090238587e-01,3.654676456629268877e-01,4.038040274050008760e-01,4.017265721061044625e-01,5.111564434767892351e-01,4.179509653917578560e-01,5.408757503722410043e-01,4.276852335986437992e-01,3.816266099718221283e-01,5.489244569433321397e-01,5.113397364056601058e-01,3.597103535123453155e-01,5.730159202907740834e-01,4.162687745527604011e-01,3.516211269888794844e-01,4.236484716678906026e-01,4.665438294961231080e-01,4.347772079755763408e-01,4.130158581111093574e-01,3.822030797063799556e-01,4.543276461018134205e-01,3.360151465409714211e-01,5.244593382155861017e-01,4.621592471458743079e-01,1.887130565670228077e-01,3.850545511893204154e-01
4.232266358759312896e-01,3.328843636476714329e-01,4.283083151787155929e-01,6.657001766806665000e-01,3.195075417259994888e-01,6.365064685624324259e-01,4.807501896178679734e-01,4.214436697102395546e-01,4.257744773349722012e-01,7.109490047404236623e-01,4.536691050857145080e-01,5.637801773819555162e-01,2.672345771323962893e-01,3.254609471251531105e-01,7.672326117409584700e-01,5.087540739345725038e-01,2.827569925385531868e-01,5.872241952971466450e-01,7.014607010621969341e-01,5.946376604570808855e-01,6.066602522000166253e-01,5.358757789907958591e-01,6.384673318686139298e-01,3.804221327340529535e-01,5.798735278412616712e-01,3.381731671943122297e-01,6.637025367711519852e-01,4.653944113280727990e-01,6.072453934127406416e-01,4.335873746768962311e-01,4.633242822757392965e-01,6.066552431300193948e-01,8.043664631522522424e-01,4.687587344783633037e-01,6.557217276090585578e-01,5.015581379295446229e-01,3.794444267340321142e-01,5.580090133054309565e-01,4.401926116299910152e-01,6.108906705590357866e-01,4.205648326825756067e-01,4.030767329324064230e-01,7.403698298294014712e-01,5.513127968055850925e-01,5.130942777910840746e-01,4.478760737056941554e-01,6.923473342488035698e-01,4.932008863722987524e-01,4.408575535142291169e-01,2.808345715289002897e-01,2.506526088924100337e-01,5.909508123479850772e-01,5.888051221014070080e-01,1.518963632800474084e-01,5.077125097670339704e-01,5.651387985817204473e-01,3.278482744207677491e-01,8.006573840177549917e-02,5.830842533908641157e-01,3.871496530750955234e-01,3.243352739390409911e-01,3.885212224164932837e-01,6.072256237676556534e-01,4.349084672709992438e-01,5.733122853223988624e-01,3.943926112230693448e-01,4.798149947422246098e-01,4.266711198862919163e-01,3.219224214451487098e-01,2.907999787359297761e-01,4.525983608725739904e-01,5.350372377297365478e-01,6.104107134105012378e-01,3.452805123021019940e-01,3.868568515405123587e-01,3.675315748187615861e-01,4.037448444565412964e-01,3.999612267429356605e-01,5.072649518011153047e-01,4.044079446435707159e-01,5.433188683922716145e-01,4.196688750413374858e-01,3.939014453975796526e-01,5.296549600241988731e-01,4.914197082194574628e-01,3.717826232317047452e-01,5.428864694999494533e-01,4.096595465109292289e-01,3.659630040524349814e-01,4.143975084786957197e-01,4.899843674522023074e-01,4.398036579383062805e-01,4.125159384315915112e-01,3.845449974767516932e-01,4.630401888841927938e-01,3.559979105684950573e-01,5.180447014830641406e-01,4.488852402181052192e-01,1.769177035313025392e-01,3.756819973903292587e-01
4.230929750562023028e-01,3.371817611355779065e-01,4.278178209937564258e-01,6.515795171974377853e-01,3.280076537733615516e-01,6.253865127665083623e-01,4.707367948194933205e-01,4.277210163630534856e-01,4.189600079992243375e-01,6.915850601036601653e-01,4.469292720299859467e-01,5.596530982288983047e-01,2.930188632947239857e-01,3.128486182838806084e-01,7.343418074562795272e-01,5.290263946162226949e-01,2.965650466777453031e-01,5.725705606918614077e-01,6.842313532485255756e-01,5.745961290067609362e-01,6.094410047749254655e-01,5.287193374268512880e-01,6.092389554391001161e-01,3.908437296807245609e-01,5.822022911051678573e-01,3.605034697585344783e-01,6.304871966206738731e-01,4.603310205047994597e-01,5.954672166742693840e-01,4.256593625500353362e-01,4.644531897101787377e-01,5.906412454612447460e-01,7.706650445180400766e-01,4.727957735825188967e-01,5.793027653629985174e-01,4.771032571256569321e-01,3.886999052478392058e-01,5.440286079025211663e-01,4.458478292490785089e-01,6.032998877490985956e-01,4.270292640666655259e-01,3.858059732822616272e-01,7.399159795313299259e-01,5.388971688085947287e-01,5.201914885921981035e-01,4.310974899923805115e-01,6.864199401323027860e-01,4.941525255195193811e-01,4.223101049565838316e-01,3.126456016781403724e-01,2.802878577861518394e-01,5.579965821940511272e-01,5.867999360658834318e-01,1.608880593648969182e-01,5.060632141755596614e-01,5.598436157027332216e-01,3.134265087706172848e-01,1.186634968353316166e-01,5.549617818650487422e-01,4.016131200024486425e-01,3.370878861634299395e-01,4.158114250531833589e-01,5.925377568778730231e-01,4.246282950513703969e-01,5.489393365160559757e-01,4.009342963440216123e-01,4.800583837866053694e-01,4.260949853095518103e-01,3.394336813171786038e-01,2.979942316324125651e-01,4.628303362909803043e-01,5.212458941980904203e-01,5.716739938251937936e-01,3.638252689918758387e-01,3.957007759882207321e-01,3.779088370332671087e-01,4.209615287541493833e-01,3.990672829262154053e-01,4.797450440139193750e-01,4.115464919477117567e-01,5.114243252051463573e-01,4.185036711654826491e-01,4.058064630524433336e-01,4.987478737228742132e-01,4.726586001626325584e-01,3.805378334931669437e-01,5.254523485350710565e-01,4.101412020499818900e-01,3.701901961208901581e-01,4.305436022463788870e-01,4.810976304063805387e-01,4.313225696119685204e-01,4.173784891550309517e-01,3.859021106732355433e-01,4.360871596361039493e-01,3.699519420067928221e-01,4.898455965807002599e-01,4.421065377705775123e-01,2.141331908274821672e-01,3.888499978780017297e-01
4.181992861587152666e-01,3.407868936373446012e-01,4.169819135261594312e-01,6.262890523682541621e-01,3.544996360733223550e-01,6.034225071845042976e-01,4.975779808900315793e-01,4.369943959664768229e-01,4.482007840900389950e-01,6.592902033481249369e-01,4.320798241260137562e-01,5.369530754393050387e-01,2.817424098101820595e-01,3.510398278944569239e-01,6.714246244992230217e-01,5.108216265088966201e-01,3.173081146206441772e-01,5.867337665486156428e-01,6.338104188277743356e-01,5.531537797545016399e-01,6.164623168146047272e-01,5.280538828073427782e-01,5.939182138484957463e-01,3.955523374405661707e-01,5.276458235205638836e-01,3.992499909443705253e-01,5.908461822546342557e-01,4.543301126908178555e-01,5.745355472822526455e-01,4.173339645877739423e-01,4.406406451143537462e-01,5.942015822925246216e-01,7.126617274900193255e-01,4.799731983874037100e-01,5.822324329611765492e-01,4.814882801971654969e-01,4.008942236654188807e-01,5.625890796941206418e-01,4.543905408075727959e-01,5.909559941837558839e-01,4.008255781963769304e-01,3.955716021159702556e-01,6.903819346566227866e-01,5.178771355928354359e-01,4.695780457037612710e-01,4.284052493193828415e-01,6.269888227811637460e-01,4.966672647878807023e-01,3.642667185699002275e-01,3.031117572581825681e-01,2.985307121249477502e-01,5.227552967901449854e-01,5.476897263121794923e-01,2.064722516110311101e-01,4.769786441541105093e-01,5.166699426245700000e-01,3.905021983552905418e-01,1.615939116109426088e-01,5.348457522454256319e-01,3.843498720788618428e-01,3.829220276641718268e-01,4.339116946170240574e-01,5.681686413534884350e-01,4.405553600670157333e-01,5.411002643160011116e-01,4.092623253707580178e-01,4.618233660681059227e-01,4.209298193004251676e-01,3.680138599985721681e-01,3.071479588790404502e-01,4.608487363668281600e-01,4.684127687422989239e-01,5.138751212500728416e-01,3.801486969354914702e-01,4.066748169514654565e-01,3.870174926583083153e-01,4.228464098565457019e-01,3.997761208857176785e-01,4.727671107107818127e-01,4.201194415112847746e-01,5.067464025059739141e-01,4.221580749785627251e-01,4.200103529392814616e-01,4.722130983817824368e-01,4.608619321771132427e-01,4.014868831493845214e-01,4.915685989656291555e-01,4.277058677501030526e-01,3.798812858784449409e-01,4.033128349248164546e-01,4.786713404555213991e-01,4.385914041749670034e-01,4.186271343154092106e-01,3.897118194520202694e-01,4.295821518168990716e-01,4.196182352038735908e-01,4.536615643522795560e-01,4.203933491786093768e-01,2.358839498291512293e-01,3.974499324224278207e-01
4.300748527107431940e-01,3.648134181999179715e-01,4.267170658062881539e-01,5.908043734135617342e-01,3.689950385014721945e-01,5.655376445838089516e-01,4.890329378806983485e-01,4.259694254526261714e-01,4.558087234388313314e-01,6.179772424221873228e-01,4.427228555592581105e-01,5.275389212960702734e-01,2.934574932384528267e-01,3.804735325092179488e-01,6.297255461855911784e-01,4.725523569553801151e-01,3.387239064637463937e-01,5.582176821934911048e-01,5.944663212716025935e-01,5.368691886839360716e-01,5.689172410892979759e-01,4.937119793193416872e-01,5.768694257941562320e-01,3.919283407136493480e-01,4.958164534460949291e-01,3.834351421139796101e-01,5.763755471306626355e-01,4.452845644398665259e-01,5.277868073080647093e-01,4.465108755597526069e-01,4.310980318531617561e-01,5.837702986485742152e-01,6.967832822024002670e-01,4.917702440151261456e-01,6.048483165025599906e-01,4.714089046914514691e-01,3.893668578958431326e-01,5.290552663210769113e-01,4.315113628111050259e-01,5.609953489594616816e-01,4.350503314838384816e-01,4.260374480611602288e-01,6.590155877235711612e-01,4.913300976418318866e-01,4.547150713417133505e-01,4.313427732663503433e-01,5.585478358774901286e-01,5.087687117893628930e-01,3.965422951660030337e-01,3.512121093907027980e-01,2.986883347787830933e-01,5.168418379539186924e-01,5.149153172089828701e-01,2.412641800308278905e-01,4.376169830543625849e-01,5.075581778538845734e-01,3.901527276323813465e-01,1.950527943021834465e-01,5.520180307353363958e-01,3.620739473275154108e-01,4.065518659894035158e-01,4.161178299258226909e-01,5.617637884303621210e-01,4.518450307132809152e-01,5.485162798367900772e-01,4.155508498717057631e-01,4.801092795626757392e-01,4.274806853515996097e-01,3.580411819687183694e-01,3.103893074454865397e-01,4.652335012421774385e-01,4.582248900029953220e-01,5.050222144728077067e-01,3.654877601169316259e-01,3.909891302180591444e-01,3.908676623863254207e-01,4.200093400988026415e-01,4.063998053043751946e-01,4.825091160702705273e-01,4.465158326953730938e-01,5.045552829221773283e-01,4.396206475277382730e-01,3.983860273472401015e-01,5.015778588337289623e-01,4.949589139637239898e-01,3.866196189508090408e-01,5.300020839187602473e-01,4.441627530897973575e-01,3.630596393156908519e-01,4.071987381751028257e-01,4.361624380685135693e-01,4.346132995709161562e-01,4.207259320805925573e-01,3.901090667114150423e-01,4.250203446740104529e-01,4.004210694264205839e-01,4.577755101420063477e-01,4.330817849373573281e-01,2.694148917304681756e-01,4.129537079052012505e-01
4.204208660129962749e-01,3.390095509662452433e-01,4.213787918409150346e-01,6.355166485888299466e-01,3.450734864508827604e-01,6.100436901867613004e-01,4.852691677395004621e-01,4.335856007323247163e-01,4.370405121013622440e-01,6.701955288274838995e-01,4.361865043886890003e-01,5.515620256035295155e-01,2.864750322453839537e-01,3.316541874057575834e-01,6.899424173979931130e-01,5.214578733538339783e-01,3.112038882099142367e-01,5.775183848599546588e-01,6.520212140307548587e-01,5.602345017060944565e-01,6.117637805499032133e-01,5.161720864981685919e-01,5.939047608643610587e-01,3.911828662740698959e-01,5.476816477236714498e-01,3.835057190472650479e-01,6.013789821126881430e-01,4.531063287335147516e-01,5.723458662199085722e-01,4.297702774550438143e-01,4.441683558720279090e-01,5.945350409643442857e-01,7.450751357754302751e-01,4.918882384439087208e-01,5.683229075217589576e-01,4.654070657313613135e-01,3.900401939540123486e-01,5.457092159145460197e-01,4.454156583330183827e-01,5.970421329033901436e-01,4.261763397956848665e-01,3.899011507013894207e-01,7.280505825783551987e-01,5.187148797227316699e-01,4.938358682959585466e-01,4.217075829195441328e-01,6.407178310162100487e-01,5.103431494234793586e-01,3.889036705982178432e-01,3.354111092146909723e-01,2.892737786006938094e-01,5.274810356163837088e-01,5.618696473113846679e-01,1.817972982833627738e-01,4.761841706775081229e-01,5.395374436655936412e-01,3.427425195546283110e-01,1.482759246505802042e-01,5.510053223641904196e-01,3.853054055471334949e-01,3.733329924645205078e-01,4.312952448844575293e-01,5.840442267743879423e-01,4.353777473566498579e-01,5.490404148052016042e-01,4.099955531412087795e-01,4.833697718100076757e-01,4.257578550906679360e-01,3.531869038711086817e-01,2.951453397394525058e-01,4.717694164674636204e-01,4.833037333870243701e-01,5.229746659810177167e-01,3.696456062284578792e-01,3.958443027050280172e-01,3.850702538243355733e-01,4.290599282586596841e-01,3.994794444378091391e-01,4.718148841102220992e-01,4.332078338866354739e-01,4.980826844685058985e-01,4.272979070314398831e-01,4.083220868742690746e-01,4.876030355342687583e-01,4.772249913144797628e-01,3.869671861404533897e-01,5.248662582324232773e-01,4.299462290996002301e-01,3.650698129780338697e-01,4.246611067615333468e-01,4.581593777074860485e-01,4.290586159915630304e-01,4.202766856421892849e-01,3.848797413845069237e-01,4.159322467627544762e-01,3.944055189995616106e-01,4.600031559418038540e-01,4.334503874315309147e-01,2.416794274330796299e-01,4.066391274313458926e-01
3.889510102074552056e-01,3.604904786990057453e-01,3.690656403006241648e-01,5.258556378777068385e-01,4.216901699141002435e-01,5.719114737585482278e-01,5.287573957668858515e-01,4.909464810186243700e-01,4.320441335115218218e-01,5.099252016272590726e-01,3.985843871480624911e-01,4.932985394074847485e-01,3.424285257577440733e-01,4.048890965157215804e-01,5.547009881590627689e-01,5.301278823007451457e-01,3.806020801230202144e-01,4.887962353818462446e-01,5.152722926550662441e-01,5.311903354466389615e-01,5.586169978010657733e-01,4.435405761049409645e-01,4.904728381927134229e-01,3.747729398636845954e-01,4.453374636391769226e-01,4.646024958823105622e-01,5.089086565775485793e-01,4.742547195843994090e-01,5.087305431368828179e-01,4.498912984565131556e-01,4.501373882820148276e-01,4.813500565053926428e-01,5.969647489659488659e-01,5.302795879922820310e-01,5.093378031909685522e-01,4.261331385312334685e-01,4.110738181585543161e-01,4.902044654503005527e-01,4.522560814340709223e-01,5.035772721790310325e-01,4.203511952449062727e-01,3.927162851484915507e-01,5.666110089245861570e-01,4.624758244923492523e-01,4.473669273112827471e-01,4.360089510144896097e-01,5.316773204366157524e-01,4.721542743314122714e-01,4.294070805883200004e-01,4.320550594672565303e-01,3.588973307748458130e-01,4.658165578255280548e-01,4.798941802676311985e-01,3.090088188385827217e-01,4.287957234199206713e-01,4.871104684095982629e-01,3.526113293605157017e-01,3.006392569495924261e-01,4.748492036883357748e-01,3.879119921157065387e-01,3.989739805244880699e-01,4.285243829338473143e-01,5.085333541151023651e-01,4.378760207055288900e-01,4.855612395678087223e-01,4.266370637310088476e-01,4.721183744435892282e-01,4.290644766117370223e-01,3.833604739164644948e-01,3.650275151755651981e-01,4.658047908938579007e-01,4.535754494384073299e-01,4.640680033217604028e-01,3.900725028145851647e-01,4.025246796585305598e-01,4.071128666381119143e-01,4.292126142590447224e-01,4.147972263427592288e-01,4.368133973484216170e-01,4.345618915163794171e-01,4.561707799562045307e-01,4.368314027555536549e-01,4.149380940011156982e-01,4.643899238208549773e-01,4.593185208632494798e-01,3.983913299980554878e-01,4.897798106774777227e-01,4.243498770529345321e-01,3.779799374586125804e-01,4.298086581448975485e-01,4.228812146936467009e-01,4.273769893888578197e-01,4.256321476487015532e-01,4.070989085550963948e-01,4.001864657014567728e-01,3.898576649600106192e-01,4.441035901733474400e-01,4.457369129987284739e-01,3.703487028196479347e-01,4.239635778420481893e-01
4.798603124823654364e-01,4.348078801067564725e-01,4.849431791827868432e-01,5.150255320757641808e-01,3.843496474388642947e-01,4.583296849649040050e-01,4.014632161640733776e-01,3.847600030781609393e-01,4.421293744307308593e-01,5.450682254512683178e-01,4.788434552944196287e-01,4.865314180710769154e-01,4.028076130340927374e-01,3.773476261152424738e-01,5.128256644353297311e-01,4.366138758330698755e-01,3.942855631756068124e-01,4.995043076544246619e-01,5.219294354629062660e-01,4.352232307052630866e-01,5.047537277549569712e-01,5.035093020673540032e-01,5.124418110849507935e-01,4.570416639179360474e-01,5.075623043100949694e-01,3.877446422230609313e-01,4.898500076558280902e-01,4.103590989107605003e-01,4.691197317782257459e-01,4.115921717766413690e-01,4.506681555235184100e-01,5.465907630524383665e-01,5.423602775385415464e-01,4.128560106779714522e-01,4.459267380504121081e-01,4.592005754927593886e-01,4.273117122210021712e-01,4.787167273767826137e-01,4.303442269778656737e-01,5.032738958760069048e-01,4.570729038589657067e-01,4.372705248090280605e-01,5.625068663076669973e-01,4.570731870497155569e-01,4.550797040699010032e-01,4.077816300456861831e-01,4.991849706647221163e-01,4.683915105563926096e-01,3.655456920974842761e-01,3.608231005865109031e-01,3.987771008530771599e-01,4.610752768726743001e-01,4.876947990339726147e-01,3.294013913168329921e-01,4.467653623977355659e-01,4.594472538496108260e-01,4.280797553765087748e-01,3.257964486411130123e-01,4.660507337275158202e-01,4.098454357274959325e-01,4.447366955991046700e-01,4.611025022665762862e-01,4.883904087892654844e-01,4.237854373055894297e-01,4.673999005988545563e-01,4.217634174836760730e-01,4.396063224619556342e-01,4.211930497069097945e-01,4.120704865128516636e-01,3.619557285282395398e-01,4.570582389396040113e-01,4.364972972841108523e-01,4.476307550717790740e-01,4.233725750902008200e-01,4.289929870202337514e-01,4.207118553497076197e-01,4.419030887858976242e-01,4.095979603853979190e-01,4.333829942390953760e-01,4.321202105736737797e-01,4.557451304349222632e-01,4.278569866293913670e-01,4.314533362148448292e-01,4.235246345153738101e-01,4.319267496979830034e-01,4.203260099838971309e-01,4.415823470712775256e-01,4.276439114790968610e-01,4.042768803381154297e-01,4.168902487849288074e-01,4.567054503509893615e-01,4.321881987952194693e-01,4.296715849543553123e-01,4.051065242544961142e-01,4.146191520746194681e-01,4.489327950394139122e-01,4.109774195899936200e-01,3.992068741866617865e-01,3.380998609665115673e-01,4.135647641477556702e-01
